,ZIP_CODE,ZCTA,Population
13944,33704,33704,16098
13945,33734,33704,16098
13946,33705,33705,26435
13947,33706,33706,15901
13948,33736,33706,15901
13949,33740,33706,15901
13950,33741,33706,15901
13951,33707,33707,24599
13952,33737,33707,24599
13953,33708,33708,15447
13954,33738,33708,15447
13955,33709,33709,26023
13956,33710,33710,32780
13957,33743,33710,32780
13958,33711,33711,19162
13959,33747,33711,19162
13960,33712,33712,25066
13961,33713,33713,29812
13962,33730,33713,29812
13963,33733,33713,29812
13964,33784,33713,29812
13965,33714,33714,18531
13966,33715,33715,7407
13967,33716,33716,15424
13968,33729,33716,15424
13969,33744,33744,148
13970,33755,33755,26146
13971,33757,33755,26146
13972,33756,33756,31275
13973,33758,33765,13275
13974,33765,33765,13275
13975,33769,33765,13275
13976,33759,33759,17820
13977,33760,33760,15133
13978,33761,33761,18167
13979,33762,33762,8499
13980,33763,33763,17887
13981,33766,33763,17887
13982,33764,33764,24045
13983,33767,33767,8007
13984,33770,33770,25281
13985,33771,33771,29839
13986,33779,33771,29839
13987,33772,33772,22981
13988,33775,33772,22981
13989,33773,33773,16826
13990,33774,33774,17712
13991,33776,33776,12402
13992,33777,33777,17140
13993,33778,33778,14263
13994,33780,33781,25922
13995,33781,33781,25922
13996,33782,33782,20850
13997,33785,33785,5533
13998,33786,33786,1669
13999,33801,33801,33741
14000,33802,33801,33741
14001,33803,33803,27094
14002,33806,33803,27094
14003,33840,33803,27094
14004,33804,33805,23153
14005,33805,33805,23153
14006,33807,33813,31698
14007,33813,33813,31698
14008,33809,33809,28929
14009,33810,33810,44254
14010,33811,33811,20980
14011,33812,33812,13166
14012,33846,33812,13166
14013,33815,33815,14267
14014,33820,33830,27542
14015,33830,33830,27542
14016,33831,33830,27542
14017,33823,33823,28874
14018,33825,33825,24942
14019,33826,33825,24942
14020,33827,33827,3036
14021,33834,33834,7448
14022,33835,33860,22886
14023,33860,33860,22886
14024,33863,33860,22886
14025,33836,33837,20234
14026,33837,33837,20234
14027,33858,33837,20234
14028,33838,33838,3515
14029,33839,33839,2756
14030,33841,33841,8722
14031,33843,33843,11093
14032,33844,33844,33804
14033,33845,33844,33804
14034,33847,33847,227
14035,33848,33848,851
14036,33849,33849,856
14037,33850,33850,7519
14038,33851,33851,907
14039,33852,33852,21790
14040,33862,33852,21790
14041,33853,33853,11161
14042,33854,33854,194
14043,33855,33855,43
14044,33856,33856,487
14045,33857,33857,1728
14046,33859,33859,10582
14047,33865,33865,786
14048,33867,33867,106
14049,33868,33868,11720
14050,33870,33870,20601
14051,33871,33870,20601
14052,33872,33872,14158
14053,33873,33873,14742
14054,33875,33875,11108
14055,33876,33876,4968
14056,33877,33877,276
14057,33880,33880,37798
14058,33882,33880,37798
14059,33883,33880,37798
14060,33881,33881,29345
14061,33885,33881,29345
14062,33884,33884,28763
14063,33888,33884,28763
14064,33890,33890,5060
14065,33896,33896,6633
14066,33897,33897,14117
14067,33898,33898,15355
14068,33901,33901,19500
14069,33902,33901,19500
14070,33911,33901,19500
14071,33903,33903,20776
14072,33918,33903,20776
14073,33904,33904,30613
14074,33905,33905,31203
14075,33994,33905,31203
14076,33906,33907,22138
14077,33907,33907,22138
14078,33908,33908,38251
14079,33909,33909,23119
14080,33910,33990,28173
14081,33915,33990,28173
14082,33990,33990,28173
14083,33912,33912,15392
14084,33913,33913,17103
14085,33914,33914,35848
14086,33916,33916,20134
14087,33917,33917,28666
14088,33919,33919,27837
14089,33920,33920,4947
14090,33921,33921,1720
14091,33922,33922,4055
14092,33924,33924,761
14093,33927,33953,5522
14094,33953,33953,5522
14095,33928,33928,20830
14096,33929,33928,20830
14097,33930,33930,1075
14098,33931,33931,10005
14099,33932,33931,10005
14100,33935,33935,20383
14101,33975,33935,20383
14102,33936,33936,18994
14103,33970,33936,18994
14104,33938,33948,15958
14105,33948,33948,15958
14106,33944,33944,298
14107,33945,33945,57
14108,33946,33946,2125
14109,33947,33947,8180
14110,33949,33950,20699
14111,33950,33950,20699
14112,33951,33950,20699
14113,33952,33952,28382
14114,33954,33954,9290
14115,33955,33955,10060
14116,33956,33956,3776
14117,33957,33957,6469
14118,33960,33960,854
14119,33965,33965,1648
14120,33966,33966,8251
14121,33967,33967,22799
14122,33971,33971,19730
14123,33972,33972,10880
14124,33973,33973,10798
14125,33974,33974,11982
14126,33976,33976,12534
14127,33980,33980,10322
14128,33981,33981,9534
14129,33982,33982,9176
14130,33983,33983,13954
14131,33991,33991,18010
14132,33993,33993,20628
14133,34101,34101,10
14134,34102,34102,10460
14135,34106,34102,10460
14136,34103,34103,12150
14137,34104,34104,23691
14138,34105,34105,13933
14139,34107,34110,20762
14140,34110,34110,20762
14141,34108,34108,16874
14142,34109,34109,23338
14143,34112,34112,27002
14144,34113,34113,17971
14145,34114,34114,13653
14146,34116,34116,30005
14147,34117,34117,14250
14148,34119,34119,25756
14149,34120,34120,26147
14150,34133,34135,37315
14151,34135,34135,37315
14152,34136,34135,37315
14153,34134,34134,14112
14154,34137,34137,227
14155,34138,34138,359
14156,34139,34139,561
14157,34140,34140,273
14158,34141,34141,232
14159,34142,34142,27304
14160,34143,34142,27304
14161,34145,34145,16407
14162,34146,34145,16407
14163,34201,34201,3682
14164,34202,34202,19816
14165,34203,34203,34862
14166,34204,34203,34862
14167,34264,34203,34862
14168,34205,34205,29656
14169,34206,34205,29656
14170,34207,34207,29728
14171,34281,34207,29728
14172,34282,34207,29728
14173,34208,34208,33121
14174,34209,34209,31816
14175,34280,34209,31816
14176,34210,34210,15916
14177,34211,34211,2775
14178,34212,34212,15146
14179,34215,34215,768
14180,34216,34216,1503
14181,34217,34217,5007
14182,34218,34217,5007
14183,34219,34219,17135
14184,34220,34221,39457
14185,34221,34221,39457
14186,34250,34221,39457
14187,34222,34222,11952
14188,34223,34223,16875
14189,34295,34223,16875
14190,34224,34224,15394
14191,34228,34228,6888
14192,34229,34229,7192
14193,34230,34236,12394
14194,34236,34236,12394
14195,34276,34236,12394
14196,34231,34231,30268
14197,34277,34231,30268
14198,34232,34232,30969
14199,34233,34233,16653
14200,34234,34234,19788
14201,34278,34234,19788
14202,34235,34235,13640
14203,34237,34237,16304
14204,34238,34238,17500
14205,34239,34239,15038
14206,34240,34240,11501
14207,34241,34241,13590
14208,34242,34242,8865
14209,34243,34243,26115
14210,34260,34243,26115
14211,34270,34243,26115
14212,34251,34251,6351
14213,34265,34266,31055
14214,34266,34266,31055
14215,34267,34266,31055
14216,34268,34268,220
14217,34269,34269,3615
14218,34272,34275,16245
14219,34274,34275,16245
14220,34275,34275,16245
14221,34284,34285,17599
14222,34285,34285,17599
14223,34286,34286,17970
14224,34287,34287,23859
14225,34290,34287,23859
14226,34288,34288,10856
14227,34289,34289,2199
14228,34291,34291,7125
14229,34292,34292,13516
14230,34293,34293,33001
14231,34420,34420,16287
14232,34421,34420,16287
14233,34423,34429,8563
14234,34429,34429,8563
14235,34428,34428,9109
14236,34430,34432,12273
14237,34432,34432,12273
14238,34431,34431,7815
14239,34433,34433,6647
14240,34434,34434,8191
14241,34436,34436,7938
14242,34441,34442,14568
14243,34442,34442,14568
14244,34445,34445,44
14245,34446,34446,16326
14246,34447,34446,16326
14247,34448,34448,10797
14248,34487,34448,10797
14249,34449,34449,2809
14250,34450,34450,10293
14251,34451,34450,10293
14252,34452,34452,11919
14253,34453,34453,10112
14254,34460,34461,10562
14255,34461,34461,10562
14256,34464,34465,15870
14257,34465,34465,15870
14258,34470,34470,17838
14259,34471,34471,25152
14260,34477,34471,25152
14261,34478,34471,25152
14262,34473,34473,17029
14263,34474,34474,16062
14264,34475,34475,12177
14265,34476,34476,20862
14266,34479,34479,13032
14267,34480,34480,19068
14268,34481,34481,17536
14269,34482,34482,22500
14270,34484,34484,3069
14271,34488,34488,10291
14272,34489,34488,10291
14273,34491,34491,27454
14274,34492,34491,27454
14275,34498,34498,513
14276,34601,34601,22336
14277,34603,34601,22336
14278,34605,34601,22336
14279,34636,34601,22336
14280,34602,34602,7346
14281,34604,34604,10003
14282,34606,34606,26208
14283,34611,34606,26208
14284,34607,34607,8133
14285,34608,34608,31099
14286,34609,34609,37129
14287,34610,34610,12907
14288,34613,34613,17814
14289,34614,34614,6692
14290,34637,34637,6297
14291,34638,34638,20048
14292,34639,34639,24092
14293,34652,34652,24147
14294,34680,34652,24147
14295,34653,34653,30756
14296,34656,34653,30756
14297,34654,34654,21716
14298,34655,34655,38464
14299,34660,34683,31268
14300,34682,34683,31268
14301,34683,34683,31268
14302,34661,34661,297
14303,34667,34667,32144
14304,34674,34667,32144
14305,34668,34668,42619
14306,34673,34668,42619
14307,34669,34669,12648
14308,34677,34677,20842
14309,34679,34679,99
14310,34681,34681,1294
14311,34684,34684,25847
14312,34685,34685,17286
14313,34688,34688,7274
14314,34689,34689,26132
14315,34690,34690,13137
14316,34692,34690,13137
14317,34691,34691,21079
14318,34695,34695,17496
14319,34697,34698,37240
14320,34698,34698,37240
14321,34705,34705,2500
14322,34711,34711,51847
14323,34712,34711,51847
14324,34755,34711,51847
14325,34713,34714,14685
14326,34714,34714,14685
14327,34715,34715,15455
14328,34729,34715,15455
14329,34731,34731,10815
14330,34734,34734,3835
14331,34736,34736,13961
14332,34737,34737,2523
14333,34739,34739,793
14334,34740,34787,46083
14335,34777,34787,46083
14336,34778,34787,46083
14337,34787,34787,46083
14338,34741,34741,40828
14339,34742,34741,40828
14340,34745,34741,40828
14341,34743,34743,33632
14342,34744,34744,44142
14343,34746,34746,35022
14344,34747,34747,13692
14345,34748,34748,38246
14346,34749,34748,38246
14347,34753,34753,5353
14348,34756,34756,3006
14349,34758,34758,30879
14350,34759,34759,30170
14351,34760,34760,875
14352,34761,34761,37500
14353,34762,34762,622
14354,34769,34769,21399
14355,34770,34769,21399
14356,34771,34771,14280
14357,34772,34772,22770
14358,34773,34773,2983
14359,34786,34786,28092
14360,34788,34788,17519
14361,34789,34788,17519
14362,34797,34797,1293
14363,34945,34945,5514
14364,34988,34945,5514
14365,34946,34946,6025
14366,34947,34947,12186
14367,34948,34950,15436
14368,34950,34950,15436
14369,34979,34950,15436
14370,34949,34949,7103
14371,34951,34951,14115
14372,34952,34952,38285
14373,34985,34952,38285
14374,34953,34953,61494
14375,34954,34983,38480
14376,34983,34983,38480
14377,34956,34956,9874
14378,34957,34957,22257
14379,34958,34957,22257
14380,34972,34972,20180
14381,34973,34974,23661
14382,34974,34974,23661
14383,34981,34981,4239
14384,34982,34982,24544
14385,34984,34984,13764
14386,34986,34986,23297
14387,34987,34987,6118
14388,34990,34990,27707
14389,34991,34990,27707
14390,34992,34997,40405
14391,34997,34997,40405
14392,34994,34994,15967
14393,34995,34994,15967
14394,34996,34996,10649
14395,35004,35004,10427
14396,35005,35005,7942
14397,35006,35006,3121
14398,35007,35007,26225
14399,35137,35007,26225
14400,35144,35007,26225
14401,35010,35010,20816
14402,35011,35010,20816
14403,35013,35013,124
14404,35014,35014,4546
14405,35015,35210,13952
14406,35210,35210,13952
14407,35016,35016,16778
14408,35019,35019,2117
14409,35020,35020,27139
14410,35021,35020,27139
14411,35022,35022,18888
14412,35142,35022,18888
14413,35023,35023,25436
14414,35031,35031,7933
14415,35032,35032,66
14416,35033,35033,3403
14417,35034,35034,5541
14418,35035,35035,1581
14419,35036,35036,297
14420,35038,35130,3233
14421,35130,35130,3233
14422,35040,35040,14965
14423,35042,35042,5831
14424,35043,35043,9234
14425,35044,35044,7713
14426,35045,35045,14870
14427,35046,35046,5108
14428,35048,35126,21725
14429,35123,35126,21725
14430,35126,35126,21725
14431,35049,35049,3996
14432,35051,35051,8787
14433,35052,35052,277
14434,35053,35053,2617
14435,35054,35054,4101
14436,35055,35055,19427
14437,35056,35055,19427
14438,35057,35057,12630
14439,35058,35058,9936
14440,35060,35060,414
14441,35061,35061,1465
14442,35062,35062,7944
14443,35063,35063,3866
14444,35064,35064,11458
14445,35068,35068,7232
14446,35070,35070,265
14447,35071,35071,15661
14448,35072,35072,5193
14449,35073,35073,2382
14450,35074,35074,93
14451,35077,35077,13142
14452,35078,35078,2082
14453,35079,35079,8810
14454,35080,35080,15881
14455,35082,35082,7
14456,35083,35083,3268
14457,35085,35085,8933
14458,35087,35087,2115
14459,35089,35089,2238
14460,35091,35091,2719
14461,35094,35094,14212
14462,35096,35096,7815
14463,35097,35097,1748
14464,35098,35098,1375
14465,35111,35111,16140
14466,35112,35112,801
14467,35114,35114,7172
14468,35115,35115,14118
14469,35116,35116,4240
14470,35117,35117,5367
14471,35181,35117,5367
14472,35118,35118,3138
14473,35119,35119,116
14474,35120,35120,13842
14475,35121,35121,15570
14476,35124,35124,23020
14477,35125,35125,10456
14478,35127,35127,10099
14479,35128,35128,10197
14480,35131,35131,4159
14481,35182,35131,4159
14482,35133,35133,3907
14483,35135,35135,1812
14484,35136,35136,1796
14485,35139,35139,150
14486,35143,35143,3281
14487,35146,35146,10948
14488,35147,35147,5468
14489,35185,35147,5468
14490,35148,35148,2702
14491,35149,35149,630
14492,35150,35150,18472
14493,35151,35151,7632
14494,35160,35160,26822
14495,35161,35160,26822
14496,35171,35171,3281
14497,35172,35172,2986
14498,35173,35173,25176
14499,35175,35175,5041
14500,35176,35176,921
14501,35178,35178,3378
14502,35179,35179,8958
14503,35180,35180,13794
14504,35183,35183,706
14505,35184,35184,5841
14506,35186,35186,4931
14507,35187,35187,32
14508,35188,35188,2715
14509,35201,35203,3798
14510,35203,35203,3798
14511,35237,35203,3798
14512,35246,35203,3798
14513,35270,35203,3798
14514,35283,35203,3798
14515,35285,35203,3798
14516,35287,35203,3798
14517,35288,35203,3798
14518,35291,35203,3798
14519,35292,35203,3798
14520,35202,35207,9010
14521,35207,35207,9010
14522,35204,35204,10337
14523,35205,35205,19686
14524,35255,35205,19686
14525,35282,35205,19686
14526,35298,35205,19686
14527,35206,35206,17177
14528,35261,35206,17177
14529,35208,35208,14855
14530,35209,35209,29544
14531,35219,35209,29544
14532,35259,35209,29544
14533,35293,35209,29544
14534,35211,35211,26236
14535,35212,35212,11539
14536,35232,35212,11539
14537,35290,35212,11539
14538,35213,35213,13185
14539,35214,35214,19592
14540,35231,35214,19592
14541,35215,35215,46951
14542,35220,35215,46951
14543,35216,35216,36408
14544,35266,35216,36408
14545,35217,35217,13729
14546,35218,35218,7353
14547,35221,35221,4834
14548,35222,35222,7884
14549,35223,35223,11043
14550,35253,35223,11043
14551,35297,35223,11043
14552,35224,35224,6094
14553,35226,35226,31471
14554,35260,35226,31471
14555,35296,35226,31471
14556,35228,35228,10419
14557,35229,35229,940
14558,35233,35233,1308
14559,35249,35233,1308
14560,35294,35233,1308
14561,35295,35233,1308
14562,35234,35234,6311
14563,35235,35235,19484
14564,35236,35244,32390
14565,35244,35244,32390
14566,35238,35242,49545
14567,35242,35242,49545
14568,35243,35243,17328
14569,35254,35254,1403
14570,35401,35401,39878
14571,35402,35401,39878
14572,35403,35401,39878
14573,35485,35401,39878
14574,35486,35401,39878
14575,35487,35401,39878
14576,35404,35404,21251
14577,35405,35405,37661
14578,35407,35405,37661
14579,35406,35406,13864
14580,35440,35444,3699
14581,35444,35444,3699
14582,35441,35441,1060
14583,35442,35442,4972
14584,35443,35443,2009
14585,35446,35446,2234
14586,35447,35447,3460
14587,35448,35462,5061
14588,35462,35462,5061
14589,35491,35462,5061
14590,35449,35453,11127
14591,35453,35453,11127
14592,35452,35452,3880
14593,35456,35456,3759
14594,35457,35457,82
14595,35458,35458,594
14596,35459,35459,872
14597,35460,35460,834
14598,35461,35461,1952
14599,35471,35461,1952
14600,35463,35463,1749
14601,35464,35464,654
14602,35466,35466,6075
14603,35468,35490,3857
14604,35478,35490,3857
14605,35490,35490,3857
14606,35469,35469,221
14607,35470,35470,5468
14608,35473,35473,14909
14609,35474,35474,6180
14610,35475,35475,14507
14611,35482,35475,14507
14612,35476,35476,8106
14613,35477,35477,335
14614,35480,35480,1343
14615,35481,35481,3668
14616,35501,35501,10424
14617,35502,35501,10424
14618,35503,35503,9068
14619,35504,35504,13596
14620,35540,35540,2415
14621,35541,35541,3597
14622,35542,35542,1021
14623,35543,35543,1137
14624,35544,35544,673
14625,35545,35545,100
14626,35546,35546,3901
14627,35548,35548,1558
14628,35549,35549,4341
14629,35573,35549,4341
14630,35550,35550,5605
14631,35551,35565,13485
14632,35565,35565,13485
14633,35552,35552,1044
14634,35553,35553,4680
14635,35554,35554,1186
14636,35555,35555,10177
14637,35559,35559,57
14638,35560,35580,3791
14639,35580,35580,3791
14640,35563,35563,4340
14641,35564,35564,2361
14642,35570,35570,11145
14643,35571,35571,895
14644,35572,35572,1131
14645,35574,35574,1507
14646,35575,35575,1018
14647,35576,35576,3217
14648,35577,35577,38
14649,35578,35578,5833
14650,35579,35579,3136
14651,35581,35581,5778
14652,35582,35582,4093
14653,35584,35584,460
14654,35585,35585,1418
14655,35586,35586,4469
14656,35587,35587,1025
14657,35592,35592,4664
14658,35593,35593,1931
14659,35594,35594,7794
14660,35601,35601,34434
14661,35602,35601,34434
14662,35609,35601,34434
14663,35699,35601,34434
14664,35603,35603,30545
14665,35610,35610,2252
14666,35611,35611,25251
14667,35612,35611,25251
14668,35613,35613,20546
14669,35614,35614,7456
14670,35615,35615,68
14671,35616,35616,4043
14672,35617,35633,20877
14673,35633,35633,20877
14674,35618,35618,1870
14675,35619,35619,5135
14676,35620,35620,8868
14677,35621,35621,2852
14678,35622,35622,7388
14679,35630,35630,32629
14680,35631,35630,32629
14681,35632,35630,32629
14682,35634,35634,9711
14683,35640,35640,24267
14684,35643,35643,2941
14685,35645,35645,14060
14686,35646,35646,4635
14687,35647,35647,1030
14688,35648,35648,3635
14689,35649,35649,68
14690,35650,35650,13971
14691,35651,35651,1312
14692,35652,35652,8190
14693,35653,35653,11150
14694,35654,35654,8685
14695,35660,35660,9042
14696,35661,35661,16617
14697,35662,35661,16617
14698,35670,35670,7676
14699,35671,35671,2107
14700,35672,35672,6445
14701,35673,35673,8199
14702,35674,35674,18475
14703,35677,35677,1921
14704,35739,35739,5146
14705,35740,35740,3482
14706,35741,35741,2933
14707,35742,35749,20575
14708,35749,35749,20575
14709,35744,35744,2570
14710,35745,35745,288
14711,35746,35746,856
14712,35747,35747,5901
14713,35748,35748,6276
14714,35750,35750,12783
14715,35751,35751,265
14716,35752,35752,2047
14717,35754,35754,5362
14718,35755,35755,586
14719,35756,35756,9016
14720,35757,35757,12840
14721,35758,35758,41875
14722,35759,35759,6406
14723,35760,35760,5065
14724,35761,35761,11630
14725,35762,35810,30617
14726,35810,35810,30617
14727,35763,35763,14216
14728,35764,35764,653
14729,35765,35765,4013
14730,35766,35766,150
14731,35767,35811,25955
14732,35811,35811,25955
14733,35768,35768,11581
14734,35769,35769,9537
14735,35771,35771,3645
14736,35772,35772,4908
14737,35773,35773,13018
14738,35774,35774,165
14739,35775,35775,636
14740,35776,35776,3395
14741,35801,35801,21509
14742,35804,35801,21509
14743,35895,35801,21509
14744,35802,35802,21297
14745,35803,35803,25471
14746,35815,35803,25471
14747,35805,35805,22498
14748,35807,35805,22498
14749,35893,35805,22498
14750,35806,35806,18951
14751,35808,35808,1946
14752,35809,35808,1946
14753,35897,35808,1946
14754,35898,35808,1946
14755,35812,35824,6070
14756,35813,35824,6070
14757,35824,35824,6070
14758,35894,35824,6070
14759,35814,35816,15228
14760,35816,35816,15228
14761,35899,35816,15228
14762,35896,35896,636
14763,35901,35901,20045
14764,35902,35901,20045
14765,35903,35903,18088
14766,35904,35904,14194
14767,35905,35905,6410
14768,35906,35906,9897
14769,35907,35907,8345
14770,35950,35950,20826
14771,35951,35951,13098
14772,35952,35952,7727
14773,35953,35953,7319
14774,35954,35954,12416
14775,35956,35956,8842
14776,35957,35957,15693
14777,35958,35958,3582
14778,35959,35959,4836
